order_date,product_name,product_category,ram,rom,processor,display_resolution,quantity,price_each
22-02-2022,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,62000
22-02-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,47000
22-02-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 9,4K,1,107000
22-02-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,46000
22-02-2022,Lenovo Laptop,Laptop,16GB,512GB,i5,4K,1,63000
22-02-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,45000
23-02-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,37000
23-02-2022,Dell Laptop,Laptop,8GB,512GB,i7,FHD,1,67000
23-02-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,84000
23-02-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,58000
23-02-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,82000
23-02-2022,Asus Laptop,Laptop,32GB,2TB,i5,FHD,1,46000
23-02-2022,HP Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,53000
24-02-2022,HP Laptop,Laptop,16GB,512GB,i5,4K,1,70000
24-02-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,34000
24-02-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,40000
24-02-2022,Dell Laptop,Laptop,8GB,1TB,i7,4K,1,88000
24-02-2022,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,65000
24-02-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 7,FHD,1,78000
24-02-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,31000
24-02-2022,HP Laptop,Laptop,8GB,512GB,i5,4K,1,56000
25-02-2022,HP Laptop,Laptop,16GB,512GB,i7,FHD,1,86000
25-02-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,66000
25-02-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,42000
25-02-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,33000
25-02-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,47000
25-02-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,53000
25-02-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,70000
25-02-2022,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,87000
25-02-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,43000
26-02-2022,HP Laptop,Laptop,8GB,512GB,i7,4K,1,68000
26-02-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,51000
26-02-2022,HP Laptop,Laptop,16GB,512GB,i5,4K,1,60000
26-02-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,51000
26-02-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,69000
26-02-2022,Dell Laptop,Laptop,8GB,512GB,i7,FHD,1,62000
26-02-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,67000
26-02-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 9,4K,1,101000
26-02-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,54000
27-02-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,46000
27-02-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,42000
27-02-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,48000
27-02-2022,Dell Laptop,Laptop,16GB,512GB,i5,FHD,1,64000
27-02-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,57000
27-02-2022,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,61000
28-02-2022,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,59000
28-02-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,61000
28-02-2022,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,79000
28-02-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,69000
28-02-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,68000
28-02-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,4K,1,88000
01-03-2022,Lenovo Laptop,Laptop,32GB,1TB,Ryzen 7,FHD,1,65000
01-03-2022,HP Laptop,Laptop,16GB,512GB,i5,FHD,1,41000
01-03-2022,Lenovo Laptop,Laptop,32GB,1TB,i5,FHD,1,63000
01-03-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,45000
01-03-2022,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,50000
01-03-2022,Asus Laptop,Laptop,16GB,512GB,i5,FHD,1,53000
01-03-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,47000
01-03-2022,HP Laptop,Laptop,32GB,1TB,Ryzen 5,FHD,1,61000
01-03-2022,Asus Laptop,Laptop,16GB,2TB,i5,FHD,1,65000
02-03-2022,Asus Laptop,Laptop,32GB,1TB,i5,FHD,1,43000
02-03-2022,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,71000
02-03-2022,Dell Laptop,Laptop,8GB,512GB,i5,FHD,1,55000
02-03-2022,Lenovo Laptop,Laptop,8GB,2TB,i5,FHD,1,46000
02-03-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,37000
02-03-2022,HP Laptop,Laptop,16GB,1TB,i7,4K,1,77000
03-03-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,67000
03-03-2022,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,43000
03-03-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,40000
03-03-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,57000
03-03-2022,Asus Laptop,Laptop,8GB,1TB,i5,4K,1,64000
03-03-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,68000
04-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,63000
04-03-2022,HP Laptop,Laptop,16GB,512GB,i7,4K,1,74000
04-03-2022,Dell Laptop,Laptop,8GB,1TB,i7,4K,1,65000
04-03-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,61000
05-03-2022,HP Laptop,Laptop,8GB,512GB,i7,FHD,1,65000
05-03-2022,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,60000
05-03-2022,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,64000
05-03-2022,HP Laptop,Laptop,16GB,512GB,i3,FHD,1,45000
05-03-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,32000
05-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,62000
05-03-2022,Dell Laptop,Laptop,8GB,1TB,i7,4K,1,88000
06-03-2022,HP Laptop,Laptop,16GB,512GB,i7,FHD,1,65000
06-03-2022,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,70000
06-03-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,46000
06-03-2022,Dell Laptop,Laptop,8GB,1TB,i9,4K,1,85000
06-03-2022,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,79000
06-03-2022,Asus Laptop,Laptop,8GB,1TB,i7,4K,1,75000
07-03-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,51000
07-03-2022,Dell Laptop,Laptop,8GB,1TB,i7,4K,1,66000
07-03-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,51000
07-03-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,82000
07-03-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,43000
07-03-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,63000
07-03-2022,HP Laptop,Laptop,16GB,1TB,i5,4K,1,57000
07-03-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,59000
08-03-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,39000
08-03-2022,Lenovo Laptop,Laptop,16GB,512GB,i9,4K,1,115000
08-03-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,54000
08-03-2022,HP Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,67000
08-03-2022,HP Laptop,Laptop,16GB,512GB,i7,FHD,1,70000
08-03-2022,Asus Laptop,Laptop,16GB,1TB,i5,4K,1,59000
08-03-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,48000
08-03-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,40000
08-03-2022,Lenovo Laptop,Laptop,32GB,1TB,Ryzen 5,4K,1,56000
09-03-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 9,4K,1,118000
09-03-2022,HP Laptop,Laptop,8GB,512GB,i7,4K,1,62000
09-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,66000
10-03-2022,Asus Laptop,Laptop,16GB,1TB,i5,4K,1,61000
10-03-2022,Lenovo Laptop,Laptop,16GB,512GB,i5,4K,1,48000
10-03-2022,Asus Laptop,Laptop,32GB,1TB,i7,FHD,1,80000
11-03-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,44000
11-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,56000
11-03-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,58000
11-03-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,49000
11-03-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,46000
11-03-2022,Dell Laptop,Laptop,16GB,512GB,i7,FHD,1,67000
11-03-2022,Dell Laptop,Laptop,8GB,512GB,i7,FHD,1,77000
12-03-2022,Asus Laptop,Laptop,8GB,512GB,i5,FHD,1,60000
12-03-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,63000
12-03-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,55000
13-03-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,82000
13-03-2022,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,47000
13-03-2022,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,71000
14-03-2022,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,72000
14-03-2022,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,68000
14-03-2022,HP Laptop,Laptop,16GB,512GB,i5,FHD,1,58000
14-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,68000
14-03-2022,HP Laptop,Laptop,8GB,512GB,i9,4K,1,93000
14-03-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,61000
15-03-2022,Asus Laptop,Laptop,16GB,512GB,i5,FHD,1,51000
15-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,62000
15-03-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,36000
15-03-2022,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,68000
15-03-2022,Asus Laptop,Laptop,16GB,512GB,i9,4K,1,106000
15-03-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,49000
15-03-2022,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,48000
15-03-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,42000
15-03-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,53000
16-03-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,55000
16-03-2022,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,61000
16-03-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,41000
16-03-2022,Asus Laptop,Laptop,32GB,1TB,Ryzen 5,FHD,1,53000
16-03-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,41000
17-03-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,48000
17-03-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,40000
17-03-2022,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,63000
17-03-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,49000
17-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,55000
17-03-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,81000
17-03-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,34000
18-03-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,49000
18-03-2022,Asus Laptop,Laptop,8GB,1TB,i5,4K,1,47000
18-03-2022,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,89000
18-03-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,55000
18-03-2022,Asus Laptop,Laptop,8GB,1TB,i7,4K,1,86000
18-03-2022,Asus Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,38000
18-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,85000
18-03-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,60000
19-03-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,55000
19-03-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,48000
19-03-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,53000
19-03-2022,HP Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,61000
20-03-2022,Dell Laptop,Laptop,8GB,1TB,i5,4K,1,61000
20-03-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,45000
20-03-2022,HP Laptop,Laptop,8GB,512GB,i7,FHD,1,76000
20-03-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,61000
20-03-2022,Asus Laptop,Laptop,16GB,1TB,i5,4K,1,41000
20-03-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,46000
20-03-2022,Asus Laptop,Laptop,8GB,1TB,i5,4K,1,40000
21-03-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,60000
21-03-2022,Asus Laptop,Laptop,16GB,512GB,i7,FHD,1,84000
21-03-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,49000
21-03-2022,Dell Laptop,Laptop,16GB,1TB,i9,4K,1,82000
21-03-2022,Lenovo Laptop,Laptop,16GB,2TB,Ryzen 7,4K,1,78000
21-03-2022,Asus Laptop,Laptop,16GB,2TB,Ryzen 5,FHD,1,50000
21-03-2022,Dell Laptop,Laptop,8GB,512GB,i5,4K,1,57000
21-03-2022,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,48000
22-03-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,44000
22-03-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,42000
22-03-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,55000
22-03-2022,Lenovo Laptop,Laptop,8GB,512GB,i5,4K,1,58000
23-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,69000
23-03-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,41000
23-03-2022,Dell Laptop,Laptop,8GB,2TB,i5,4K,1,50000
23-03-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,64000
23-03-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,44000
23-03-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,57000
24-03-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,67000
24-03-2022,HP Laptop,Laptop,16GB,512GB,i5,FHD,1,41000
24-03-2022,Lenovo Laptop,Laptop,16GB,1TB,i3,FHD,1,39000
24-03-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,43000
24-03-2022,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,58000
24-03-2022,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,54000
24-03-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,48000
25-03-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,65000
25-03-2022,HP Laptop,Laptop,32GB,1TB,i9,4K,1,107000
25-03-2022,HP Laptop,Laptop,8GB,1TB,i7,4K,1,68000
25-03-2022,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,63000
26-03-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,67000
26-03-2022,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,64000
26-03-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,48000
26-03-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,64000
26-03-2022,Asus Laptop,Laptop,16GB,512GB,i5,FHD,1,67000
26-03-2022,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,61000
26-03-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,58000
26-03-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,38000
27-03-2022,Dell Laptop,Laptop,32GB,1TB,Ryzen 5,FHD,1,49000
27-03-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,42000
27-03-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,35000
27-03-2022,Asus Laptop,Laptop,8GB,1TB,i7,4K,1,64000
27-03-2022,HP Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,55000
27-03-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 9,4K,1,104000
27-03-2022,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,41000
28-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,46000
28-03-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,62000
28-03-2022,Dell Laptop,Laptop,8GB,512GB,i7,4K,1,64000
28-03-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,67000
28-03-2022,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,57000
28-03-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,44000
28-03-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,50000
28-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,4K,1,89000
29-03-2022,Lenovo Laptop,Laptop,16GB,512GB,i7,FHD,1,72000
29-03-2022,Lenovo Laptop,Laptop,8GB,512GB,i9,4K,1,114000
29-03-2022,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,54000
29-03-2022,Asus Laptop,Laptop,16GB,1TB,i5,4K,1,64000
29-03-2022,Dell Laptop,Laptop,32GB,1TB,i5,4K,1,40000
29-03-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,60000
29-03-2022,Lenovo Laptop,Laptop,16GB,512GB,i7,FHD,1,85000
30-03-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,58000
30-03-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,61000
30-03-2022,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,66000
30-03-2022,Asus Laptop,Laptop,8GB,1TB,i7,4K,1,60000
30-03-2022,Dell Laptop,Laptop,16GB,512GB,i5,FHD,1,65000
30-03-2022,Dell Laptop,Laptop,8GB,512GB,i7,4K,1,67000
30-03-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,51000
31-03-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,42000
31-03-2022,HP Laptop,Laptop,16GB,512GB,i5,FHD,1,42000
31-03-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,46000
31-03-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,73000
31-03-2022,Dell Laptop,Laptop,8GB,512GB,i7,4K,1,62000
31-03-2022,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,69000
31-03-2022,HP Laptop,Laptop,16GB,1TB,i7,4K,1,90000
31-03-2022,Lenovo Laptop,Laptop,8GB,1TB,i3,FHD,1,38000
01-04-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,40000
01-04-2022,Dell Laptop,Laptop,8GB,512GB,i7,FHD,1,73000
01-04-2022,HP Laptop,Laptop,8GB,512GB,Ryzen 7,4K,1,86000
01-04-2022,HP Laptop,Laptop,16GB,512GB,Ryzen 7,4K,1,90000
01-04-2022,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,84000
01-04-2022,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,46000
01-04-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,35000
01-04-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 9,4K,1,112000
01-04-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,34000
01-04-2022,HP Laptop,Laptop,16GB,1TB,i5,4K,1,57000
01-04-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,65000
02-04-2022,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,90000
02-04-2022,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,48000
02-04-2022,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,68000
02-04-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,48000
02-04-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,43000
02-04-2022,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,68000
02-04-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,42000
02-04-2022,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,73000
02-04-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,48000
02-04-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,33000
02-04-2022,Dell Laptop,Laptop,8GB,512GB,i5,FHD,1,44000
02-04-2022,Asus Laptop,Laptop,8GB,512GB,i5,4K,1,59000
02-04-2022,Asus Laptop,Laptop,16GB,512GB,Ryzen 7,FHD,1,77000
02-04-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,59000
02-04-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,42000
02-04-2022,Dell Laptop,Laptop,8GB,1TB,i3,FHD,1,36000
02-04-2022,Asus Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,32000
02-04-2022,Dell Laptop,Laptop,32GB,512GB,Ryzen 5,FHD,1,52000
02-04-2022,HP Laptop,Laptop,16GB,2TB,i5,FHD,1,69000
02-04-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,83000
02-04-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,62000
02-04-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,64000
02-04-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,46000
03-04-2022,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,31000
03-04-2022,Dell Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,43000
03-04-2022,Dell Laptop,Laptop,8GB,1TB,i7,4K,1,75000
03-04-2022,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,84000
03-04-2022,Asus Laptop,Laptop,8GB,512GB,i7,FHD,1,82000
03-04-2022,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,65000
03-04-2022,HP Laptop,Laptop,8GB,2TB,i5,4K,1,43000
03-04-2022,Asus Laptop,Laptop,8GB,1TB,i9,4K,1,87000
03-04-2022,Asus Laptop,Laptop,8GB,512GB,i7,4K,1,82000
03-04-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,30000
03-04-2022,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,41000
03-04-2022,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,63000
03-04-2022,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,69000
03-04-2022,Asus Laptop,Laptop,8GB,1TB,i5,4K,1,64000
03-04-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,68000
03-04-2022,Dell Laptop,Laptop,16GB,1TB,i5,FHD,1,49000
03-04-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,64000
03-04-2022,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,43000
03-04-2022,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,54000
03-04-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 9,4K,1,87000
03-04-2022,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,59000
03-04-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,38000
04-04-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,69000
04-04-2022,HP Laptop,Laptop,16GB,1TB,i3,FHD,1,33000
04-04-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,69000
04-04-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,66000
04-04-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,37000
04-04-2022,Dell Laptop,Laptop,16GB,512GB,i5,FHD,1,53000
04-04-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,33000
04-04-2022,HP Laptop,Laptop,16GB,512GB,i3,FHD,1,47000
04-04-2022,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,85000
04-04-2022,Lenovo Laptop,Laptop,16GB,2TB,i5,4K,1,52000
04-04-2022,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,69000
05-04-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,65000
05-04-2022,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,55000
05-04-2022,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,52000
05-04-2022,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,53000
05-04-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,54000
05-04-2022,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,40000
05-04-2022,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,56000
05-04-2022,HP Laptop,Laptop,8GB,1TB,i5,4K,1,52000
05-04-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,56000
05-04-2022,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,68000
06-04-2022,HP Laptop,Laptop,16GB,1TB,i7,4K,1,70000
06-04-2022,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,43000
06-04-2022,Lenovo Laptop,Laptop,16GB,1TB,i3,FHD,1,45000
06-04-2022,Dell Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,63000
06-04-2022,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,47000
06-04-2022,Asus Laptop,Laptop,32GB,1TB,i5,4K,1,53000
06-04-2022,Asus Laptop,Laptop,16GB,1TB,i5,4K,1,54000
06-04-2022,Asus Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,47000
